id,tipo,titulo,país,data_adicionado,ano_lancamento,classificacao,duracao,genero,aplicativo
s1647,Filmes,Mosul,Estados Unidos,2020-11-26,2020,Adultos,103 min,"Ação e aventura, dramas, filmes internacionais",Netflix
s1648,Filmes,Unexpectedly Yours, Filipinas,2020-11-26,2017,14+,121 min,"Comédias, filmes internacionais, filmes românticos",Netflix
s1649,Filmes,Ghosts of War,Reino Unido ,2020-11-25,2020,Restrito,95 min,filmes de terror,Netflix
s1650,Séries,Great Pretender, Japão,2020-11-25,2020,Adultos,2 Temporadas,"Séries de anime, programas de TV policiais, programas de TV internacionais",Netflix
s1651,Filmes,Shawn Mendes: Live in Concert,"Reino Unido, Estados Unidos ",2020-11-25,2020,7+,87 min,Música e musicais,Netflix
s1652,Filmes,The Christmas Chronicles: Part Two, Canadá ,2020-11-25,2020,13+,115 min,"Filmes infantis e familiares, comédias",Netflix
s1653,Filmes,Andhaghaaram,Nao Declarado,2020-11-24,2020,14+,171 min,"Filmes de terror, filmes internacionais, suspense",Netflix
s1654,Filmes,Andhakaaram,Índia,2020-11-24,2020,14+,171 min,"Filmes de terror, filmes internacionais, suspense",Netflix
s1655,Séries,Before 30, Nigéria ,2020-11-24,2015,Adultos,1 Temporada,"Programas de TV internacionais, programas de TV românticos, comédias de TV",Netflix
s1656,Filmes,Dragons: Rescue Riders: Huttsgalor Holiday,Estados Unidos,2020-11-24,2020,Infantil,46 min,"Filmes infantis e familiares, comédias",Netflix
s1657,Filmes,Hillbilly Elegy,Estados Unidos,2020-11-24,2020,Restrito,117 min,Dramas ,Netflix
s1658,Filmes,Notes for My Son, Agentina ,2020-11-24,2020,Adultos,84 min,"Dramas, Filmes Internacionais ",Netflix
s1659,Séries,Valentino, Egito ,2020-11-24,2020,14+,1 Temporada,"Programas de TV internacionais, comédias de TV, dramas de TV",Netflix
s1660,Filmes,Hard Kill,Estados Unidos,2020-11-23,2020,Restrito,98 min,Ação e Aventura ,Netflix
s1661,Filmes,Shawn Mendes: In Wonder,Estados Unidos,2020-11-23,2020,Adultos,83 min,"Documentários, música e musicais",Netflix
s1662,Séries,Strongest Deliveryman, Coreia do Sul ,2020-11-23,2017,Adultos,1 Temporada,"Programas de TV internacionais, programas de TV românticos, dramas de TV",Netflix
s1663,Filmes,The Suit, Egito ,2020-11-23,2018,14+,97 min,"Ação e aventura, comédias, filmes internacionais",Netflix
s1664,Filmes,Dolly Parton’s Christmas on the Square,Estados Unidos,2020-11-22,2020,7+,99 min,"Filmes infantis e familiares, música e musicais",Netflix
s1665,Filmes,Machete Kills," Estados Unidos, Rússia",2020-11-22,2013,Restrito,108 min,Ação e Aventura ,Netflix
s1666,Filmes,40 Sticks,Quênia,2020-11-20,2019,14+,93 min,"Filmes internacionais, suspense",Netflix
s1667,Filmes,Alien Xmas,Estados Unidos,2020-11-20,2020,Infantil,42 min,Crianças e Filmes de Família,Netflix
s1668,Séries,Flavorful Origins, China ,2020-11-20,2020,Livre,3 Temporadas,"Docuseries, programas de TV internacionais",Netflix
s1669,Séries,Heart & Soul,Nao Declarado,2020-11-20,2019,14+,1 Temporada,"Programas de TV internacionais, dramas de TV",Netflix
s1670,Filmes,If Anything Happens I Love You,Estados Unidos,2020-11-20,2020,13+,13 min,Dramas ,Netflix
s1671,Séries,Mismatched,Índia,2020-11-20,2020,Adultos,1 Temporada,"Programas de TV internacionais, programas de TV românticos, comédias de TV",Netflix
s1672,Filmes,The App That Stole Christmas,Estados Unidos,2020-11-20,2020,7+,64 min,"Filmes infantis e familiares, comédias",Netflix
s1673,Séries,Voices of Fire,Estados Unidos,2020-11-20,2020,7+,1 Temporada,"Docuseries, Reality TV",Netflix
s1674,Filmes,Black Friday,Índia,2020-11-19,2004,Adultos,162 min,"Dramas, Filmes Internacionais ",Netflix
s1675,Filmes,Bodyguard,Índia,2020-11-19,2011,14+,130 min,"Ação e aventura, comédias, filmes internacionais",Netflix
s1676,Filmes,Break Ke Baad,Índia,2020-11-19,2010,14+,108 min,"Comédias, filmes internacionais, música e musicais ",Netflix
s1677,Filmes,Hawaizaada,Índia,2020-11-19,2015,14+,129 min,"Dramas, filmes internacionais, filmes românticos",Netflix
s1678,Filmes,My Amnesia Girl, Filipinas,2020-11-19,2010,14+,105 min,"Filmes internacionais, filmes românticos",Netflix
s1679,Filmes,Raman Raghav 2.0,Índia,2020-11-19,2016,Adultos,133 min,"Filmes internacionais, suspense",Netflix
s1680,Filmes,Singham,Índia,2020-11-19,2011,14+,142 min,"Ação e aventura, dramas, filmes internacionais",Netflix
s1681,Filmes,TE3N,Índia,2020-11-19,2016,14+,128 min,"Dramas, filmes internacionais, thrillers",Netflix
s1682,Filmes,The Princess Switch: Switched Again,Estados Unidos,2020-11-19,2020,Livre,97 min,"Filmes infantis e familiares, comédias, dramas",Netflix
s1683,Filmes,Three Words to Forever, Filipinas,2020-11-19,2018,Livre,107 min,"Comédias, dramas, filmes internacionais",Netflix
s1684,Filmes,Well Done Abba,Índia,2020-11-19,2009,14+,135 min,"Comédias, filmes internacionais",Netflix
s1685,Séries,Holiday Home Makeover with Mr. Christmas,Estados Unidos,2020-11-18,2020,Livre,1 Temporada,reality show,Netflix
s1686,Filmes,Ainu Mosir,"Estados Unidos, Japão ",2020-11-17,2020,7+,84 min,"Dramas, Filmes Internacionais ",Netflix
s1687,Filmes,Kevin Hart: Zero F**ks Given,Estados Unidos,2020-11-17,2020,Adultos,70 min,Comédia em Pé,Netflix
s1688,Séries,The Boss Baby: Back in Business,Estados Unidos,2020-11-17,2020,7+,4 Temporadas,"TV infantil, comédias de TV",Netflix
s1689,Séries,We Are the Champions,Estados Unidos,2020-11-17,2020,Adultos,1 Temporada,"Docuseries, Reality TV",Netflix
s1690,Filmes,Loving,"Reino Unido, Estados Unidos ",2020-11-16,2016,13+,124 min,"SériesInternacionais, Dramas e Misterios",Netflix
s1691,Filmes,Whose Streets?,Estados Unidos,2020-11-16,2017,Restrito,102 min,Documentarios,Netflix
s1692,Filmes,A Very Country Christmas,"Estados Unidos, Canadá ",2020-11-15,2017,Livre,84 min,"Música e musicais, filmes românticos",Netflix
s1693,Séries,America's Next Top Model,Estados Unidos,2020-11-15,2013,14+,2 Temporadas,reality show,Netflix
s1694,Séries,Beyblade Burst Rise, Japão,2020-11-15,2019,Infantil,1 Temporada,"Série de anime, TV infantil",Netflix
s1695,Filmes,Cloudy with a Chance of Meatballs 2,Estados Unidos,2020-11-15,2013,13+,95 min,"Filmes infantis e familiares, comédias",Netflix
s1696,Filmes,Hometown Holiday, Canadá ,2020-11-15,2018,Livre,84 min,Filmes românticos,Netflix
s1697,Séries,Polly Pocket," Canadá, Estados Unidos, Irlanda",2020-11-15,2021,Infantil,2 Temporadas,"Reality Show, programas de TV para adolescentes",Netflix
s1698,Séries,Survivor,Estados Unidos,2020-11-15,2014,14+,2 Temporadas,reality show,Netflix
s1699,Séries,The Crown,"Reino Unido, Estados Unidos ",2020-11-15,2020,Adultos,4 Temporadas,"Programas de TV britânicos, programas de TV internacionais, dramas de TV",Netflix
s1700,Filmes,White Christmas,Estados Unidos,2020-11-15,1954,Livre,120 min,"Filmes infantis e familiares, filmes clássicos, comédias",Netflix
s1701,Filmes,Killer Cove,Estados Unidos,2020-11-14,2019,14+,87 min,Filmes de suspense,Netflix
s1702,Séries,American Horror Story,Estados Unidos,2020-11-13,2019,Adultos,9 Temporadas,"TV Horror, Mistérios da TV, Thrillers da TV",Netflix
s1703,Filmes,Fukrey Boyzzz: Space Mein Fukrapanti,Índia,2020-11-13,2020,7+,75 min,"Filmes infantis e familiares, comédias",Netflix
s1704,Filmes,Jingle Jangle: A Christmas Journey,Estados Unidos,2020-11-13,2020,13+,124 min,"Filmes infantis e familiares, música e musicais",Netflix
s1705,Filmes,The Beginning of Life 2: Outside, Brasil ,2020-11-13,2020,7+,92 min,"Documentários, Filmes Internacionais",Netflix
s1706,Filmes,The Life Ahead, Itália,2020-11-13,2020,13+,95 min,"Dramas, Filmes Internacionais ",Netflix
s1707,Séries,The Minions of Midas, Espanha,2020-11-13,2020,Adultos,1 Temporada,"Programas de TV policiais, programas de TV internacionais, programas de TV em espanhol",Netflix
s1708,Filmes,A Very Special Love, Filipinas,2020-11-12,2008,Livre,107 min,"Filmes internacionais, filmes românticos",Netflix
s1709,Séries,Ethos, Turquia,2020-11-12,2020,Adultos,1 Temporada,"Programas de TV internacionais, dramas de TV",Netflix
s1710,Filmes,First Love, Filipinas,2020-11-12,2018,Adultos,123 min,"Dramas, filmes internacionais, filmes românticos",Netflix
s1711,Filmes,Fruitvale Station,Estados Unidos,2020-11-12,2013,Restrito,85 min,"Dramas, filmes independentes",Netflix
s1712,Séries,Graceful Friends, Coreia do Sul ,2020-11-12,2020,Adultos,1 Temporada,"Programas de TV policiais, programas de TV internacionais, dramas de TV",Netflix
s1713,Filmes,Ludo,Índia,2020-11-12,2020,Adultos,150 min,"Comédias, dramas, filmes internacionais",Netflix
s1714,Filmes,Memories of a Teenager, Agentina ,2020-11-12,2019,Adultos,97 min,"Dramas, filmes internacionais, filmes LGBTQ",Netflix
s1715,Filmes,Prom Night,"Estados Unidos, Canadá ",2020-11-12,2008,13+,88 min,filmes de terror,Netflix
s1716,Séries,A Queen Is Born, Brasil ,2020-11-11,2020,14+,1 Temporada,"Programas de TV internacionais, reality shows",Netflix
s1717,Séries,Aunty Donna's Big Ol' House of Fun, Austrália ,2020-11-11,2020,Adultos,1 Temporada,TV Comédias,Netflix
s1718,Séries,The Liberator,Estados Unidos,2020-11-11,2020,Adultos,1 Temporada,"TV Ação e Aventura, Dramas de TV",Netflix
s1719,Séries,Trial 4,Estados Unidos,2020-11-11,2020,Adultos,1 Temporada,"Programas de TV policiais, documentários",Netflix
s1720,Filmes,We Are All For The Fatherland," Líbano, Canadá, França",2020-11-11,1979,14+,74 min,"Documentários, Filmes Internacionais",Netflix
s1721,Filmes,What We Wanted, Áustria ,2020-11-11,2020,Adultos,93 min,"Dramas, Filmes Internacionais ",Netflix
s1722,Séries,A Lion in the House,Estados Unidos,2020-11-10,2006,14+,1 Temporada,programas de TV,Netflix
s1723,Séries,DASH & LILY,Estados Unidos,2020-11-10,2020,14+,1 Temporada,"Programas de TV românticos, comédias de TV, dramas de TV",Netflix
s1724,Séries,Bakugan: Armored Alliance,Nao Declarado,2020-11-06,2020,7+,1 Temporada,"Série de anime, TV infantil",Netflix
s1725,Séries,Bakugan: Battle Planet,"Japão, Canadá, Estados Unidos ",2020-11-06,2018,7+,1 Temporada,"Série de anime, TV infantil",Netflix
s1726,Filmes,Citation, Nigéria ,2020-11-06,2020,Adultos,151 min,"Dramas, Filmes Internacionais ",Netflix
s1727,Séries,Country Ever After,Estados Unidos,2020-11-06,2020,7+,1 Temporada,reality show,Netflix
s1728,Filmes,Girl's Revenge, Taiwan,2020-11-06,2020,Adultos,82 min,"Dramas, Filmes Internacionais ",Netflix
s1729,Filmes,The Endless Trench," Espanha, França, Canadá",2020-11-06,2019,Adultos,148 min,"Dramas, filmes independentes, filmes internacionais",Netflix
s1730,Filmes,The Late Bloomer,Estados Unidos,2020-11-06,2016,Restrito,95 min,Comédias,Netflix
s1731,Séries,Wrong Kind of Black, Austrália ,2020-11-06,2018,Adultos,1 Temporada,"Programas de TV internacionais, comédias de TV, dramas de TV",Netflix
s1732,Filmes,A New York Christmas Wedding,Estados Unidos,2020-11-05,2020,Adultos,90 min,"Dramas, filmes LGBTQ, filmes românticos",Netflix
s1733,Filmes,Alone/Together, Filipinas,2020-11-05,2019,14+,103 min,"Dramas, filmes internacionais, filmes românticos",Netflix
s1734,Séries,Carmel: Who Killed Maria Marta?, Agentina ,2020-11-05,2020,14+,1 Temporada,"Programas de TV policiais, documentários, programas de TV internacionais",Netflix
s1735,Filmes,Midnight at the Magnolia, Canadá ,2020-11-05,2020,Livre,87 min," Comédias, Filmes Românticos ",Netflix
s1736,Filmes,One More Try, Filipinas,2020-11-05,2012,14+,102 min,"Dramas, filmes internacionais, filmes românticos",Netflix
s1737,Filmes,Operation Christmas Drop,Estados Unidos,2020-11-05,2020,Livre,96 min,"Filmes infantis e familiares, comédias, filmes românticos",Netflix
s1738,Séries,Paranormal, Egito ,2020-11-05,2020,14+,1 Temporada,"Programas de TV internacionais, dramas de TV, terror na TV",Netflix
s1739,Filmes,A Christmas Catch, Canadá ,2020-11-04,2018,Livre,87 min,"SériesInternacionais, Dramas e Misterios",Netflix
s1740,Filmes,Christmas with a Prince, Canadá ,2020-11-04,2018,7+,86 min,"Comédias, dramas, filmes românticos",Netflix
s1741,Séries,Love & Anarchy, Suécia ,2020-11-04,2020,Adultos,1 Temporada,"Programas de TV internacionais, programas de TV românticos, comédias de TV",Netflix
s1742,Filmes,Miss India,Índia,2020-11-04,2020,7+,136 min,"Dramas, Filmes Internacionais ",Netflix
s1743,Filmes,Felix Lobrecht: Hype, Alemanha,2020-11-03,2020,Adultos,60 min,Comédia em Pé,Netflix
s1744,Filmes,MOTHER, Japão,2020-11-03,2020,14+,127 min,"Dramas, Filmes Internacionais ",Netflix
s1745,Filmes,The Beginning of Life,Nao Declarado,2020-11-03,2016,7+,96 min,"Documentários, Filmes Internacionais",Netflix
s1746,Filmes,Ya no estoy aquí: Una conversación entre Guillermo del Toro y Alfonso Cuarón,Nao Declarado,2020-11-03,2020,7+,15 min,Documentarios,Netflix
s1747,Séries,Can You Hear Me?, Canadá ,2020-11-02,2020,Adultos,2 Temporadas,"Programas de TV internacionais, comédias de TV, dramas de TV",Netflix
s1748,Filmes,Prospect,"Canadá, Estados Unidos ",2020-11-02,2018,Restrito,100 min,"Ficção científica e fantasia, suspense",Netflix
s1749,Séries,60 Days In,Estados Unidos,2020-11-01,2019,Adultos,1 Temporada,reality show,Netflix
s1750,Filmes,Christmas Break-In,Estados Unidos,2020-11-01,2019,7+,87 min,"Filmes infantis e familiares, comédias",Netflix
s1751,Séries,Dawson's Creek,Estados Unidos,2020-11-01,2002,14+,6 Temporadas,"Programas de TV românticos, dramas de TV, programas de TV para adolescentes",Netflix
s1752,Filmes,Elf Pets: A Fox Cub’s Christmas Tale,Estados Unidos,2020-11-01,2020,Infantil,28 min,Crianças e Filmes de Família,Netflix
s1753,Filmes,Elf Pets: Santa’s Reindeer Rescue,Estados Unidos,2020-11-01,2020,Infantil,27 min,Crianças e Filmes de Família,Netflix
s1754,Filmes,Elliot the Littlest Reindeer, Canadá ,2020-11-01,2018,13+,90 min,Crianças e Filmes de Família,Netflix
s1755,Séries,Forged in Fire,Estados Unidos,2020-11-01,2019,14+,1 Temporada,reality show,Netflix
s1756,Séries,Leah Remini: Scientology and the Aftermath,Estados Unidos,2020-11-01,2018,14+,3 Temporadas, Docuseries,Netflix
s1757,Séries,LEGO Jurassic World: Legend of Isla Nublar,Estados Unidos,2020-11-01,2019,Infantil,1 Temporada,"Reality Show, programas de TV para adolescentes",Netflix
s1758,Séries,LEGO Jurassic World: Secret Exhibit,Estados Unidos,2020-11-01,2018,Infantil,1 Temporada,"Reality Show, programas de TV para adolescentes",Netflix
s1759,Séries,LEGO Ninjago, Canadá ,2020-11-01,2020,7+,2 Temporadas,"Reality Show, programas de TV para adolescentes",Netflix
s1760,Séries,LEGO Ninjago: Masters of Spinjitzu,"Dinamarca, Cingapura, Canadá, Estados Unidos",2020-11-01,2019,7+,10 Temporadas,"Reality Show, programas de TV para adolescentes",Netflix
s1761,Séries,LEGO: CITY Adventures,"Estados Unidos, França, Dinamarca ",2020-11-01,2019,Infantil,1 Temporada,"TV infantil, comédias de TV",Netflix
s1762,Filmes,Little Monsters,Estados Unidos,2020-11-01,1989,13+,102 min,"Filmes infantis e familiares, comédias",Netflix
s1763,Filmes,Mile 22," Estados Unidos, China, Colômbia",2020-11-01,2018,Restrito,94 min,Ação e Aventura ,Netflix
s1764,Filmes,Piercing,Estados Unidos,2020-11-01,2018,Restrito,81 min,"Dramas, filmes independentes, thrillers",Netflix
s1765,Filmes,Snowden,"Reino Unido, França, Alemanha, Estados Unidos ",2020-11-01,2016,Restrito,134 min,"Dramas, Filmes de suspense",Netflix
s1766,Séries,The Garfield Show,"França, Estados Unidos ",2020-11-01,2018,Infantil,4 Temporadas,"TV infantil, comédias de TV",Netflix
s1767,Séries,The Good Detective, Coreia do Sul ,2020-11-01,2020,Adultos,1 Temporada,"Programas de TV policiais, programas de TV internacionais, dramas de TV",Netflix
s1768,Filmes,The Impossible,"Espanha, Tailândia, Estados Unidos ",2020-11-01,2012,13+,114 min,Dramas ,Netflix
s1769,Filmes,The Next Karate Kid,Estados Unidos,2020-11-01,1994,13+,107 min,"Ação e aventura, dramas, filmes de esportes",Netflix
s1770,Séries,Voice, Coreia do Sul ,2020-11-01,2018,14+,2 Temporadas,"Programas de TV policiais, programas de TV internacionais, programas de TV coreanos",Netflix
s1771,Filmes,Wheels of Fortune,Estados Unidos,2020-11-01,2020,Restrito,107 min,"Comédias, Filmes de Esportes",Netflix
s1772,Séries,Afronta! Facing It!, Brasil ,2020-10-31,2017,7+,1 Temporada,"Docuseries, programas de TV internacionais",Netflix
s1773,Filmes,The 12th Man, Noruega,2020-10-31,2018,Adultos,130 min,"Ação e aventura, dramas, filmes internacionais",Netflix
s1774,Séries,Zumbo's Just Desserts, Austrália ,2020-10-31,2019,7+,1 Temporada,"Programas de TV internacionais, reality shows",Netflix
s1775,Filmes,Hidden in Plain Sight,Estados Unidos,2020-10-30,2019,14+,87 min,"Dramas, filmes independentes, thrillers",Netflix
s1776,Filmes,His House,Reino Unido ,2020-10-30,2020,14+,93 min,"Filmes de terror, filmes independentes",Netflix
s1777,Filmes,In Line, Nigéria ,2020-10-30,2017,14+,114 min,"Dramas, Filmes Internacionais ",Netflix
s1778,Filmes,Kaali Khuhi,Índia,2020-10-30,2020,14+,91 min,"Filmes de Terror, Filmes Internacionais",Netflix
s1779,Séries,Kongsuni and Friends,Nao Declarado,2020-10-30,2020,Infantil,2 Temporadas,"TV infantil, programas de TV coreanos",Netflix
s1780,Séries,Marvel's Agents of S.H.I.E.L.D.,Estados Unidos,2020-10-30,2020,14+,7 Temporadas,"TV, Ação e Aventura, TV Sci-Fi e Fantasia",Netflix
s1781,Filmes,Rogue City, França ,2020-10-30,2020,Adultos,116 min,"Dramas, filmes internacionais, thrillers",Netflix
s1782,Séries,Somebody Feed Phil,Estados Unidos,2020-10-30,2020,14+,4 Temporadas,"Docuseries, Reality TV",Netflix
s1783,Séries,Suburra: Blood on Rome, Itália,2020-10-30,2020,Adultos,3 Temporadas,"Programas de TV policiais, programas de TV internacionais, dramas de TV",Netflix
s1784,Filmes,The Day of the Lord," México, Espanha",2020-10-30,2020,Adultos,93 min,"Filmes de Terror, Filmes Internacionais",Netflix
s1785,Filmes,Pagpag: Nine Lives, Filipinas,2020-10-29,2013,14+,106 min,"Filmes de Terror, Filmes Internacionais",Netflix
s1786,Filmes,Holidate,Estados Unidos,2020-10-28,2020,Adultos,105 min," Comédias, Filmes Românticos ",Netflix
s1787,Filmes,La Gran Ilusión,Nao Declarado,2020-10-28,2016,14+,50 min,Filmes Internacionais,Netflix
s1788,Filmes,Metallica Through The Never,Estados Unidos,2020-10-28,2013,Restrito,93 min,Música e musicais,Netflix
s1789,Filmes,Nobody Sleeps in the Woods Tonight, Polônia ,2020-10-28,2020,Adultos,103 min,"Filmes de Terror, Filmes Internacionais",Netflix
s1790,Filmes,Secrets of the Saqqara Tomb,Estados Unidos,2020-10-28,2020,7+,114 min,Documentarios,Netflix
s1791,Séries,Blood of Zeus,Estados Unidos,2020-10-27,2020,Adultos,1 Temporada,séries de anime,Netflix
s1792,Séries,Chico Bon Bon: Monkey with a Tool Belt,Estados Unidos,2020-10-27,2020,Infantil,4 Temporadas,"Reality Show, programas de TV para adolescentes",Netflix
s1793,Filmes,Guillermo Vilas: Settling the Score, Agentina ,2020-10-27,2020,14+,95 min,"Documentários, filmes internacionais, filmes de esportes",Netflix
